relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
indicates,0.0868411660194397,-0.1184852644801140,0.0631275475025177,-0.1265508979558945,-0.5205605626106262,-0.2003802657127380,1.9859322309494019,0.5404786467552185,-0.1523534059524536,0.1281663626432419,-0.0490256026387215,-0.2677699923515320,0.1865703016519547,-0.7653254270553589,-0.0588515885174274,0.2515853941440582,-0.1832284033298492,0.2193061411380768,-0.2163234949111938,0.2035827189683914,-0.3350896239280701,0.2604061663150787,-0.2449405789375305,0.5520843267440796,0.0892964825034142,0.1295914500951767,-0.6462268829345703,0.4438816308975220,0.3125199675559998,0.1970595866441727,0.2679388821125031,0.3339601755142212,-0.2303806394338608,0.3006957471370697,0.0470827631652355,0.4629153013229370,-0.1613731086254120,-0.2238036990165710,0.5791820287704468,0.1286700516939163,0.1634896695613861,0.1793668419122696,0.1802251040935516,0.0256812311708927,-0.2338552922010422,0.3672984540462494,0.2307638972997665,-0.0244498606771231,0.1377786993980408,-0.0688505321741104,-0.0029001224320382,-0.1736230105161667,-0.3069019317626953,1.7992194890975952,-0.6124159693717957,-0.1139037609100342,-0.3779814243316650,-0.1575906723737717,-0.4109019935131073,-0.2467065751552582,-0.2794348597526550,-0.2521617412567139,0.4160233736038208,-0.1435290873050690,-0.2405520379543304,-0.0255998056381941,-0.1689957678318024,-0.5589906573295593,0.1327940821647644,0.1083363071084023,0.0996353924274445,0.0402326844632626,-0.0012853251537308,0.1716317236423492,0.1517454832792282,0.1890067905187607,-0.0048284223303199,0.6637116670608521,-0.0283382851630449,0.1270069926977158,-0.0192314907908440,0.2049018442630768,0.3741080760955811,-0.2623497247695923,0.0251104328781366,0.0097802933305502,-0.0886096283793449,-0.3942672312259674,0.1343236267566681,0.4049345254898071,0.0745212510228157,0.0989581122994423,0.3582601249217987,0.6382631063461304,-0.3332824110984802,0.3744602501392365,0.1130424216389656,0.1884424537420273,-0.3869351446628571,0.0842323675751686,0.3187487423419952,-0.0162421129643917,0.0390486270189285,0.0914926752448082,-0.0668501928448677,-0.1749012619256973,-0.0571276396512985,0.0229610428214073,-0.1323903650045395,-0.4596119523048401,0.3346475064754486,0.0838209912180901,0.4223047494888306,-0.0300636533647776,-0.0906497836112976,0.2145045995712280,-0.0426446758210659,0.1638865768909454,-0.1949696093797684,2.2333126068115234,-0.0524824783205986,-0.0045037935487926,0.1693001091480255,0.1454639285802841,-0.2032322138547897,-0.2520460784435272,0.2137907445430756,0.0971497297286987
treats,0.0236391741782427,0.0107175065204501,-0.1512982547283173,-0.4842122495174408,-0.7457877397537231,0.1056054756045341,1.9568822383880615,-0.4820824265480042,-0.1690034568309784,-0.0177142024040222,-0.0593984760344028,-0.5733761787414551,-0.0695374682545662,0.0092898979783058,-0.0761785879731178,0.0479467399418354,-0.3982847332954407,0.1302435994148254,-0.1115877404808998,-0.0717748999595642,0.3217118084430695,0.0866214707493782,0.1773752868175507,-0.0584047771990299,-0.1304926276206970,-0.2844542860984802,-0.2482210397720337,0.4555808901786804,-0.1772015839815140,0.2099152058362961,0.0864845067262650,-0.0809951871633530,-0.1436515897512436,-0.0216979403048754,0.1802261918783188,-0.2232007086277008,-0.0245645716786385,0.2328635752201080,-0.0875530019402504,0.9951421618461609,0.0637798383831978,0.1483523547649384,-0.0016272767679766,-0.1889435201883316,-0.1480521708726883,0.1985556781291962,-0.3816369473934174,-0.0156101835891604,-0.3565078079700470,0.0353052206337452,-0.0707929283380508,-0.1036606281995773,0.2988659441471100,0.5793459415435791,-0.0747802183032036,0.1612440645694733,-0.0587832555174828,0.0194518435746431,0.0615800619125366,0.0606675371527672,-0.0390510633587837,-0.2572868168354034,-0.1618808209896088,0.0469004102051258,-0.1090878099203110,0.2550802230834961,0.2648034393787384,0.1145262643694878,-0.0143781984224916,-0.0276769846677780,0.1153135448694229,0.0769157707691193,0.1154169663786888,0.0889973938465118,-0.0102027524262667,-0.1364881992340088,0.0517445430159569,-0.0118790371343493,-0.2052075713872910,0.1771647036075592,0.0729205459356308,-0.1008033826947212,-0.4189121127128601,-0.1513537168502808,0.0178650431334972,-0.0093848286196589,0.0718106329441071,0.0978393480181694,0.0262612402439117,-0.0860907882452011,0.0512254498898983,-0.1579310894012451,0.4653857350349426,0.0687609165906906,-0.9918608069419861,0.3583374917507172,0.1129242479801178,-0.0197452567517757,0.4325048029422760,0.2600278258323669,0.1021625325083733,0.0299626290798187,-0.0419179163873196,-0.1752778142690659,-0.1260313838720322,-0.6104575991630554,1.6626930236816406,-0.0342318415641785,-2.5993728637695312,-0.1700719594955444,-0.0877078548073769,-0.0637385025620461,0.1901954859495163,-0.1518308967351913,-0.3364447057247162,0.1117141544818878,-0.1304939091205597,-0.0389136970043182,-2.1133401393890381,-0.7837489247322083,-0.0553837455809116,-0.3089216053485870,-0.3518285155296326,0.0867419913411140,0.0696829855442047,-0.0944151505827904,0.0077138864435256,-0.1943010985851288
evaluation_of,-0.6744486093521118,-0.0989405959844589,0.1131580248475075,0.0361268520355225,-0.0007325289188884,-0.0470971874892712,-0.1066061556339264,0.0752228870987892,-0.1322392523288727,-0.0087907277047634,0.2499178797006607,0.1253857612609863,0.0497391447424889,-0.1048183292150497,-0.0846699923276901,0.0629505664110184,-0.0473740585148335,-0.2143097370862961,0.0535323619842529,-0.0019717647228390,0.4338543713092804,-0.1754786223173141,0.1901865154504776,0.3818505406379700,-0.0051280767656863,0.0907626152038574,-0.9744094610214233,0.0064357714727521,-0.2531018853187561,0.3894209265708923,0.1739594042301178,0.4122114479541779,-0.1062907502055168,0.2322684526443481,0.1946209818124771,-0.0862315669655800,-0.1286724656820297,-0.1765183210372925,0.3428196609020233,-0.0392220392823219,-0.0912267863750458,-0.0015002769650891,-0.1792501360177994,0.1832015514373779,-0.1157589182257652,-0.2323050945997238,0.3511617779731750,-0.0438863113522530,0.0682478621602058,-0.0971826389431953,0.3184818029403687,-0.2298143059015274,-1.2836554050445557,1.7469004392623901,-0.2273815423250198,0.1191501095890999,-0.0109009537845850,0.1059846729040146,0.0376344881951809,0.1245970129966736,-0.1202987506985664,0.0712018013000488,0.1298262178897858,-0.0769597813487053,0.5461543798446655,-0.2657317519187927,-0.1001228988170624,-0.0068697319366038,-0.0093580503016710,-0.0029504969716072,-0.0656187757849693,-0.2162566184997559,0.1440820097923279,-0.0051624234765768,-0.0093452986329794,0.0807631686329842,0.0018614607397467,-0.0457847043871880,-0.0521094202995300,-0.0085602495819330,0.0454625040292740,-0.2687666416168213,0.3526863753795624,0.1333504915237427,0.1692634671926498,0.0628524199128151,0.1260483413934708,0.2452899813652039,-0.0421914234757423,0.1142188310623169,-0.1716709733009338,0.0083865653723478,-0.1343017667531967,-0.0898193567991257,0.2000425010919571,-0.0733087509870529,-0.0796669051051140,0.1292881071567535,-0.2573901712894440,0.0984596386551857,-0.1442038118839264,0.3962562978267670,0.0547715909779072,-0.2181412875652313,0.3513848483562469,0.1356611251831055,-0.9756499528884888,-1.2537636756896973,-0.0378609150648117,0.3074960410594940,0.1703591644763947,-0.0473965629935265,-0.0731808096170425,-0.7142644524574280,-0.0738582387566566,-0.0201776884496212,0.0444248281419277,-0.1039966940879822,0.1525110751390457,1.8694188594818115,-0.2468370497226715,0.0344099178910255,-0.1240225434303284,-0.2208982259035110,0.0415897257626057,0.0353971347212791,0.2266658395528793,0.1677816957235336
diagnoses,-0.3696382641792297,-0.5637660622596741,-0.2167286276817322,-0.5364518165588379,-0.2601000368595123,0.2664337158203125,-2.3479292392730713,-0.9934843182563782,-0.1523614525794983,0.1180177405476570,0.1054277047514915,-1.0797755718231201,0.0845089107751846,1.3556962013244629,-0.1397995203733444,0.5954194068908691,-0.5130014419555664,-0.0076521993614733,0.2367115169763565,0.1770300567150116,-0.2830295264720917,-0.3355861008167267,-0.3152782917022705,-0.4320217967033386,-0.0805048272013664,-0.3675659894943237,-0.2631729543209076,0.9500915408134460,-0.4961218833923340,-1.8999962806701660,-0.3490901887416840,-0.3878948092460632,0.0368181578814983,0.1501047164201736,0.2542819082736969,-0.3011080026626587,0.2278821617364883,-0.1010679528117180,-0.0274023599922657,0.3558567166328430,-0.1982639282941818,-0.0012146244989708,0.0918454527854919,0.2342981398105621,0.9861521124839783,-0.3472034633159637,-0.2693127095699310,0.2616182863712311,-0.3513199090957642,0.2277059853076935,0.1414537876844406,-0.1594192534685135,0.8163350224494934,1.7298628091812134,0.1545252054929733,-0.5068063735961914,-0.0224487576633692,0.2016992717981339,0.0862716659903526,-0.1059513688087463,0.1424914598464966,0.2492665946483612,0.2972236573696136,0.1145654171705246,0.2026036232709885,-0.5500597953796387,0.3776230514049530,-0.3210798203945160,-0.0312630273401737,0.2288166433572769,-0.1238568425178528,-0.1165537834167480,0.2810127139091492,-0.0094597442075610,-0.1597663462162018,-0.1686898171901703,0.2128162980079651,0.2622587680816650,0.8630447387695312,0.1333093643188477,-0.1317410916090012,-0.5733635425567627,-0.5724381804466248,-0.2472498714923859,-0.0683881044387817,-0.4373448193073273,1.7877819538116455,-0.8767502903938293,-0.1486383676528931,0.0690225288271904,0.0165035650134087,0.3779902458190918,-0.1288453191518784,1.6677542924880981,-0.4103345870971680,-0.5886002779006958,0.2875372767448425,-0.0771088674664497,-0.4256902635097504,-0.0496623218059540,-0.2259767055511475,-0.0925247147679329,0.2206844836473465,-0.1439843624830246,-0.2005558162927628,-0.3173632323741913,1.8038773536682129,1.8145695924758911,-0.2820128202438354,-0.2684248089790344,-0.7212215065956116,1.0886963605880737,0.2425468713045120,-0.1308027505874634,-0.4045283794403076,0.0285712443292141,0.1524740755558014,0.2661318182945251,-0.5419036149978638,1.2849967479705811,-0.2226072251796722,0.0315564572811127,0.1152053028345108,0.1023164913058281,-0.2167118489742279,-0.2663026452064514,2.1642527580261230,0.1755336374044418
exhibits,-0.3441250920295715,-2.0566484928131104,-0.1735638231039047,0.3771743476390839,-0.0955602601170540,0.0530270896852016,-0.0152276260778308,0.0124834906309843,-0.0274412948638201,0.0897482261061668,-0.0026366121601313,-0.0366685017943382,0.4752740561962128,-0.1842456459999084,0.7039376497268677,0.1852668225765228,-0.1981961280107498,0.3476951420307159,-0.2722086310386658,-0.0903006345033646,0.0006405853782780,0.0078728403896093,0.0188716687262058,0.1018238812685013,0.2202682495117188,0.0233303364366293,-0.3060952126979828,-0.3652331531047821,-0.0950723588466644,0.1040910854935646,0.0009600277990103,0.0475115478038788,-0.0979276522994041,0.0167137198150158,0.0298777334392071,-0.0387391559779644,0.0183053165674210,0.0894399508833885,-0.3861511647701263,-0.3192860782146454,0.0684752911329269,0.0118883363902569,-0.9343590736389160,-0.5679286122322083,0.2604495584964752,0.3020259141921997,-0.1932709962129593,-0.0040221349336207,0.2273925840854645,-2.2857279777526855,0.4133152365684509,-0.2683653533458710,-0.8257480263710022,0.2259327471256256,-0.0316996015608311,-0.0582220628857613,0.0422831512987614,-0.0025931356940418,0.1481900066137314,0.2767435014247894,-0.2400550395250320,0.1224794685840607,-0.0845639035105705,0.1882052570581436,0.1261213868856430,-0.0538921169936657,-0.1029922664165497,-0.0270494595170021,0.0478884764015675,0.1786409616470337,0.0651233121752739,-0.0584397614002228,0.0126930503174663,0.5089020729064941,1.2006596326828003,-0.4879019260406494,-0.1772795319557190,-0.1088348552584648,0.0179800521582365,0.0216375812888145,0.1982910782098770,0.1481068581342697,-0.1768723875284195,0.3613727390766144,-0.2340264171361923,0.7343999147415161,0.1998666375875473,0.1045914739370346,0.1161677241325378,0.0002298919716850,-0.0233972147107124,0.0249582678079605,0.3517160713672638,-0.5404794812202454,0.7453879117965698,-0.0047724139876664,-0.0703351050615311,-0.2303105145692825,0.2136693149805069,-0.0157134272158146,-0.0914385020732880,0.2239518761634827,0.3076497912406921,0.0030982983298600,0.0640273243188858,-0.2666112780570984,-2.3472859859466553,-3.7209932804107666,0.0716750845313072,-0.1582090258598328,0.0213496964424849,0.2067532241344452,-0.0158258490264416,-0.0187424719333649,0.2364763170480728,0.1580032259225845,-0.4059285819530487,-0.2031918764114380,0.6823503375053406,0.0994620621204376,0.1696758568286896,-0.0755140855908394,0.0057645235210657,-0.0193181075155735,-0.0347436033189297,0.2173394262790680,0.0576365031301975,0.0295230131596327
ingredient_of,0.0411036424338818,-0.7473918199539185,-0.0110412668436766,-0.0902607664465904,0.0778059065341949,0.1072429791092873,-0.0188109558075666,0.1033925265073776,-0.1012825518846512,-0.3324668705463409,-0.1209888011217117,0.0244010034948587,-0.3330909013748169,0.3521422445774078,0.1912168711423874,0.2811833322048187,-0.0180053263902664,-0.0109752397984266,0.5367608666419983,-0.0556973256170750,0.0101693756878376,0.0079277995973825,-0.0678210854530334,0.5154459476470947,0.0784536302089691,0.3529319465160370,0.6368783116340637,0.6184705495834351,-0.2213546782732010,-1.1062074899673462,0.0613771155476570,0.0033202671911567,-0.0051809316501021,0.0093085151165724,-0.2790784835815430,0.4056399762630463,-0.0524760559201241,-0.0188201554119587,-0.3934399485588074,0.1575215011835098,0.1685137897729874,-0.0350753515958786,0.0085826432332397,0.0023937644436955,0.2060501426458359,-0.0975990965962410,-0.2978070080280304,-0.0085111446678638,-0.0523771271109581,0.1862045675516129,-0.0211526695638895,-0.0244629066437483,0.1292515993118286,-0.2559103667736053,0.2750869393348694,-0.3168080151081085,-0.2798464596271515,-0.3053464293479919,0.0429430827498436,-0.0120694357901812,0.0686775669455528,-0.0216514691710472,-0.1043220013380051,0.0985810831189156,0.5123689174652100,0.0215047895908356,0.2077147513628006,-1.0601118803024292,-0.0772830545902252,-0.5739538669586182,0.1006433591246605,-0.0493948310613632,0.0714335963129997,-0.1503177285194397,-0.0751030221581459,-0.0751308202743530,0.2153354287147522,0.1807296723127365,0.1387892812490463,-0.3289278447628021,0.0695962458848953,0.3452647924423218,0.2241863310337067,-0.2568229734897614,-0.1877654939889908,0.1645268946886063,-0.0835876092314720,0.0981899276375771,-0.0153710488229990,-0.0116874435916543,-0.5161190629005432,-0.5408680438995361,0.0706495493650436,-0.0134397782385349,-0.0817233994603157,-0.0640968754887581,-0.3557981252670288,-0.0976714864373207,0.0096282307058573,0.3280818760395050,-0.3312857449054718,-1.6018624305725098,-0.1667413860559464,0.2017569690942764,-0.1415581256151199,-0.0229848511517048,0.0266690310090780,0.0395726449787617,-0.1024471819400787,0.5204564332962036,-0.0356473326683044,-0.0676115229725838,0.0838465318083763,0.0779219716787338,-0.1614374071359634,-0.0260155517607927,-0.0326050072908401,-0.0545074939727783,0.6657872796058655,0.1243596822023392,0.1077491715550423,-0.0010055816965178,0.0166251752525568,-0.0080916387960315,0.0211767051368952,-0.1718430370092392,0.0184628162533045,-0.0047330041415989
property_of,0.2068615555763245,0.0285140983760357,-0.1349588185548782,-0.0345852263271809,-0.0006477136630565,0.0003095444117207,1.4077848196029663,-0.0251358952373266,0.0167013425379992,-0.0064460737630725,-0.0247363448143005,0.0857330486178398,-0.0340336039662361,0.0067564616911113,-0.0549741871654987,-0.1491597741842270,-0.2169704735279083,-0.0040600309148431,0.0632639229297638,0.0447544232010841,0.0056910417042673,0.0052924710325897,-0.0120806237682700,-0.0042311735451221,-0.1722401529550552,-0.3258771598339081,-0.5375614762306213,-0.4441403448581696,-0.0257084779441357,-0.0331252813339233,-0.1815979480743408,0.0418713726103306,-0.2802305817604065,0.0828432366251945,-0.0336935371160507,-0.1380434036254883,0.0120982863008976,-0.0349570177495480,-0.0004063161613885,0.0279896873980761,-0.0648003146052361,-0.0853941664099693,0.0137813324108720,0.6516694426536560,0.0001401891495334,-0.0122454809024930,0.0000137280912895,-0.0510389395058155,-0.0131206866353750,-0.0357829853892326,-0.0002073419163935,0.0053923432715237,2.2397744655609131,1.0564012527465820,-0.0346538908779621,-0.1927227973937988,-0.0655164793133736,-0.0606188848614693,0.1525158137083054,-0.0531080104410648,0.0122296223416924,0.2278497964143753,-0.1468398422002792,-0.0041632149368525,0.2010452896356583,0.1316212415695190,0.1628464311361313,-0.3061023652553558,-0.0878498777747154,0.4209309816360474,0.0821317285299301,0.0263737179338932,-0.0645103231072426,-0.0076254415325820,0.0648461505770683,0.0422764457762241,-0.0139319179579616,-0.0661007240414619,0.0279932264238596,-0.0184739045798779,0.0369637496769428,-0.1170852854847908,0.1029885709285736,-0.0179478041827679,-0.0735113620758057,-0.0409653112292290,0.0682673230767250,-0.0601299144327641,0.0377360172569752,0.0083565851673484,0.0021300613880157,-0.0748301073908806,-0.0131493201479316,-0.0200938936322927,0.0527903288602829,-0.2255500704050064,0.2527196109294891,-0.3328254222869873,0.0019236926455051,0.2530083060264587,0.0600066967308521,0.0108552146703005,0.0169189125299454,-0.0313569605350494,0.0117602450773120,-0.0337773114442825,0.0720068737864494,-0.0208788737654686,-0.0339688584208488,-0.0026323590427637,-0.0505522415041924,-0.0783168300986290,-0.0399678796529770,0.0030854460783303,-0.0726031735539436,0.0193148758262396,0.0115083027631044,-0.1438463181257248,-1.1384792327880859,0.7572788000106812,-0.0236358027905226,0.0182038694620132,-0.1332218348979950,0.0210471954196692,-0.1752199232578278,-0.1017770096659660,0.0017634966643527,-0.1124074012041092
manages,-0.6938680410385132,0.9290592670440674,0.3180435895919800,0.1339036673307419,-0.0590655207633972,0.2409662008285522,0.9564422369003296,-0.0409252084791660,-0.1955760568380356,-0.4697416126728058,-0.4207008779048920,-0.0387266315519810,-0.0483312457799911,-0.2407319098711014,-0.0630878880620003,-0.2416771203279495,-0.0017070798203349,0.0065317424014211,0.0785456895828247,0.0189718361943960,0.2037127614021301,-0.1912409514188766,-0.2215837538242340,0.0029191952198744,0.5863493680953979,-0.0819065272808075,1.1321336030960083,0.0349676385521889,0.4486530423164368,0.3038175702095032,-0.0773852020502090,-0.1738474667072296,0.1631949394941330,-0.4311748147010803,-0.0360313579440117,-0.1131731644272804,0.1442859023809433,-0.1767789870500565,-0.8478304147720337,0.7353509664535522,-0.5285269021987915,-0.0480418540537357,-0.1026632338762283,0.3315153419971466,0.4504219889640808,-0.0083542382344604,-0.1602516025304794,-0.3342716395854950,-0.0698983594775200,-0.1469140201807022,-0.0081881107762456,-0.0284749828279018,0.8114742040634155,0.1786503195762634,0.1410966813564301,-0.0153471492230892,-1.7551932334899902,-0.2480325102806091,0.0501077286899090,0.1614736020565033,-0.0511211715638638,-0.2819240987300873,-0.2802599370479584,-0.2234321981668472,0.4814190566539764,0.4000834822654724,-0.0318435281515121,0.2033458203077316,-0.1157846525311470,0.2044504880905151,-0.0023207643534988,-0.0032869235146791,-0.0999063327908516,0.0522631630301476,0.0004856512823608,-0.0010394338751212,-0.0500641688704491,-0.5446186065673828,0.0212269704788923,0.0000616910401732,-0.0023203783202916,0.0645226165652275,-0.1279807835817337,0.5517721176147461,-0.0959595516324043,0.0808914601802826,-0.0665337666869164,0.1477453708648682,0.0110077522695065,-0.4962516129016876,-0.0160921737551689,-0.2042919844388962,-0.0045311325229704,-0.0113930786028504,-0.0698267295956612,-0.0327211245894432,0.1863740682601929,0.0608148314058781,-0.0561421923339367,0.1700540333986282,0.4074334502220154,0.1978747844696045,0.1644249111413956,-0.5881048440933228,-0.2494116872549057,0.4332497119903564,1.0762566328048706,-0.0374333746731281,0.0835316851735115,0.0315686762332916,-0.2404778450727463,-0.1845253258943558,0.0595683604478836,0.0927766487002373,0.0288008395582438,0.0922158285975456,-0.6858015656471252,-0.1832720488309860,0.5309895873069763,-0.0648622661828995,0.0279650650918484,0.0236644037067890,-0.0263304747641087,-0.0191861055791378,0.0060038072988391,0.0151477931067348,0.1143678352236748,-0.1452075392007828
assesses_effect_of,0.5487610101699829,-0.5625292658805847,0.0045925863087177,-0.1038492545485497,-0.2233804017305374,-0.1980019807815552,-1.3569866418838501,-1.3034505844116211,0.0140728671103716,-0.0820073485374451,0.0062246494926512,0.0212489608675241,-0.0082789435982704,0.0424292981624603,0.2976460158824921,0.0042688706889749,-0.1696482002735138,0.2053490877151489,0.0397831499576569,0.4581843614578247,-0.0321006216108799,0.2742294371128082,-0.0565960630774498,0.0196664668619633,-0.1914359331130981,0.0220289956778288,0.8361722826957703,-0.0175244007259607,-0.0715724229812622,0.2479542791843414,0.1593217849731445,-0.1782996356487274,0.0311084482818842,-0.2963245511054993,-0.0480454675853252,-0.2233438044786453,0.4184228777885437,0.2099295407533646,-0.2975609600543976,0.2242649048566818,-0.0108458474278450,-0.0457140281796455,0.0019479563925415,-0.0387034267187119,-0.2014502733945847,-0.0522536821663380,0.1744026094675064,0.4398773014545441,-0.3844979405403137,-0.3444747030735016,-0.0996632277965546,-0.1546989679336548,0.4263352751731873,-1.7850298881530762,-0.0051298164762557,0.0743258818984032,-0.0525942817330360,-0.0841741561889648,0.0872446596622467,0.0015389499021694,0.2353432029485703,0.1132457330822945,0.2367292493581772,0.0787278637290001,-0.0044222078286111,-0.1969163864850998,0.0645211637020111,0.0658172890543938,0.2633955180644989,-0.1353304535150528,-0.0714953020215034,-0.1646616905927658,-0.0176517367362976,-0.1023815646767616,0.2696456909179688,-0.4788296520709991,-0.1504407376050949,0.2361534833908081,0.1840973049402237,-0.2898502647876740,-0.1517554670572281,-0.0237368922680616,-0.3309542238712311,0.1589355170726776,0.1670079678297043,-0.0110801253467798,0.1591629534959793,-0.0199170000851154,-0.3880904018878937,-0.2416674941778183,0.2349207401275635,-0.2915762364864349,0.0552806928753853,-0.0095527805387974,0.1609369814395905,-0.1256999075412750,-0.0247517004609108,0.0152051160112023,-0.1231665387749672,0.2529488503932953,1.1167939901351929,-0.1557253897190094,0.1424356698989868,0.0394654646515846,-0.0630021393299103,0.0314482487738132,1.8463065624237061,0.0454776734113693,1.1593714952468872,0.0172186791896820,0.1465657055377960,0.1714539080858231,0.0679370239377022,-0.1050292402505875,0.0868837460875511,-0.1634454429149628,0.0455350428819656,-0.0900757610797882,-0.0001125702401623,-0.3691449463367462,-0.1413912177085876,0.2569380402565002,0.1273840069770813,0.2136809676885605,0.1355866491794586,-0.1367448717355728,-0.0976344570517540,0.0607955865561962
method_of,0.2728365063667297,-0.0820694938302040,-0.0016730439383537,0.0066906814463437,-0.0002490346378181,-0.0009579057223164,-0.2931978106498718,-0.1303813308477402,0.0059538432396948,0.0017910280730575,-0.0340805165469646,0.0362806394696236,0.0290167890489101,0.0993549078702927,0.0383516661822796,0.0427679717540741,-0.0872428119182587,-0.4123696684837341,-0.0001723064342514,-0.0094367712736130,0.0531495176255703,0.0909637957811356,0.0052598030306399,0.0106276320293546,0.0027323430404067,0.0017923614941537,0.8793013691902161,0.7312575578689575,-0.2660371065139771,0.0607876032590866,0.0058401515707374,-0.0023877222556621,0.2327006012201309,0.2768116295337677,0.0071856705471873,-0.0065070884302258,-0.3537845909595490,-0.3224038779735565,-0.0148005774244666,0.0211438369005919,0.0187293216586113,0.0378325693309307,-0.0433438792824745,-0.0008101853309199,0.0005778219783679,-0.0020935111679137,-0.0612182617187500,0.0364011451601982,0.4316870272159576,-0.7254874110221863,0.1362133771181107,-0.0533127784729004,-0.0276098530739546,0.0244994517415762,-0.1736948937177658,0.0062478473410010,0.0058349855244160,0.0046963221393526,-0.0458173193037510,-0.0084629068151116,-0.0028544298838824,0.0054463548585773,-0.1184933707118034,-0.0114644840359688,-0.1496875733137131,-0.7606183290481567,0.0004928130074404,-0.0013863109052181,0.0002848268777598,0.0012017979752272,-0.0096131227910519,-0.0709240734577179,0.0288148093968630,-0.1274518370628357,-0.0034058545716107,-0.0123195443302393,-0.0018378222594038,0.0006875043036416,0.1650023460388184,-0.0019236750667915,-0.0087052118033171,0.0143853332847357,-0.0016473236028105,0.0157188195735216,-0.1008587703108788,0.1152317002415657,0.1005311235785484,-0.2271274030208588,-0.0987354516983032,-0.2742508649826050,-0.0773256197571754,-0.0185680538415909,-0.0021584182977676,0.0082808593288064,0.0023046697024256,0.0027665542438626,-0.0652140155434608,-0.5013149976730347,-0.0031087126117200,0.0117462398484349,0.0004885548260063,-0.0103961657732725,-0.3418483734130859,-0.2767231464385986,0.1102477386593819,-0.4107087254524231,-0.9928734302520752,-0.6100155115127563,-0.0610415674746037,-0.0356585010886192,0.1480205804109573,-0.2498738467693329,-0.0005233507254161,-0.0063275676220655,0.0526507981121540,-0.1175371259450912,-0.0076479250565171,0.0176677815616131,1.8868340253829956,-2.0413928031921387,-0.0010727106127888,0.0047516422346234,0.0387583337724209,0.0357361547648907,0.0503734387457371,0.0297338515520096,-0.1597542315721512,-0.3351670205593109
measurement_of,0.2305399030447006,0.3319196701049805,0.0905471369624138,-0.0332637429237366,-0.2175838947296143,-0.1206715777516365,1.0873792171478271,-0.3874031305313110,0.1060981154441833,-0.0348670668900013,-0.0386603809893131,-0.0284166168421507,0.2001362591981888,-0.1118801608681679,0.0612779706716537,0.1105279996991158,0.0017643083119765,0.1838486492633820,-0.1745303571224213,0.1029857173562050,0.0035874189343303,0.0849398523569107,0.2797823250293732,-0.0730761513113976,-0.0866177305579185,0.1107745096087456,0.4097823500633240,0.4928880631923676,-0.0975068882107735,-0.2318701148033142,-0.1127949729561806,-0.0962916836142540,0.3175529241561890,0.1047379225492477,0.1339634209871292,-0.2956477701663971,0.1999469697475433,0.0238821394741535,0.1914380043745041,0.4530732333660126,0.0580065622925758,-0.0144685236737132,-0.0428644791245461,0.2907041311264038,0.2254226952791214,0.5226389169692993,-0.0076778759248555,-0.2922382354736328,-0.0082898046821356,0.0507770366966724,0.2632541954517365,-0.0240027811378241,1.0695993900299072,-0.1327472329139709,0.0040614837780595,-0.0721445977687836,-0.0302752591669559,-0.0096263159066439,0.0241621751338243,-0.0925479307770729,0.1387822628021240,0.0093483561649919,0.3008216023445129,0.0162237565964460,-0.6329226493835449,-0.5983307957649231,0.1566768139600754,0.3677774667739868,-0.1103433668613434,0.0329486280679703,-0.0500112585723400,0.1331949979066849,-0.1221258267760277,0.0033664475195110,0.2299892157316208,0.1204451695084572,-0.1063659265637398,-0.1761325597763062,0.1548843979835510,0.0669105052947998,0.0032061224337667,0.1430860310792923,-0.0533966794610023,-0.0207822956144810,0.1353509575128555,0.0786326006054878,-0.0394209809601307,0.3263079226016998,0.0252232179045677,0.0434641912579536,0.0459547638893127,-0.0091901235282421,-0.0771624147891998,-0.0013954987516627,0.0011673294939101,0.1542576104402542,-0.0466665588319302,0.0471795648336411,0.0579987652599812,-0.1608300358057022,-0.5505282282829285,0.7774021029472351,0.0179916061460972,0.1779089123010635,0.0005023381090723,-0.1796687096357346,-0.3488512635231018,0.6406279206275940,0.1447992622852325,0.3912978470325470,-0.0000072081734288,-0.1099004000425339,-0.0526319034397602,-0.0182067491114140,0.0862361788749695,-0.0141916694119573,0.1317075639963150,0.0087957549840212,-0.4777263998985291,-0.6032686829566956,0.0253442768007517,0.0365392602980137,-0.0846457406878471,-0.0809144452214241,-0.0234457608312368,0.0545908100903034,0.1099512726068497,-0.1852043718099594
