<http://dl-learner.org/benchmark/dataset/animals> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Ontology> .
_:37 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:37 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/habitat> .
_:37 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Water> .
<http://dl-learner.org/benchmark/dataset/animals/Penguin> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:37 .
_:38 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:38 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasCovering> .
_:38 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Feathers> .
<http://dl-learner.org/benchmark/dataset/animals/Penguin> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:38 .
_:39 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:39 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasLegs> .
<http://dl-learner.org/benchmark/dataset/animals/Penguin> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:39 .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Animal> .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasEggs> .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasMilk> .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Homeothermic> .
_:40 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:40 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/habitat> .
_:40 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Water> .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:40 .
_:41 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:41 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasCovering> .
_:41 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Hair> .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:41 .
_:42 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:42 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasLegs> .
<http://dl-learner.org/benchmark/dataset/animals/Platypus> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:42 .
<http://dl-learner.org/benchmark/dataset/animals/Reptile> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Scales> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Scales> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Covering> .
<http://dl-learner.org/benchmark/dataset/animals/Shark> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Shark> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Animal> .
<http://dl-learner.org/benchmark/dataset/animals/Shark> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasEggs> .
<http://dl-learner.org/benchmark/dataset/animals/Shark> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasGills> .
_:43 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:43 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/habitat> .
_:43 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Water> .
<http://dl-learner.org/benchmark/dataset/animals/Shark> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:43 .
_:44 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:44 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasCovering> .
_:44 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/None> .
<http://dl-learner.org/benchmark/dataset/animals/Shark> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:44 .
_:45 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:45 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasLegs> .
<http://dl-learner.org/benchmark/dataset/animals/Shark> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:45 .
<http://dl-learner.org/benchmark/dataset/animals/Snake> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Snake> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Animal> .
<http://dl-learner.org/benchmark/dataset/animals/Snake> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasEggs> .
_:46 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:46 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/habitat> .
_:46 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Land> .
<http://dl-learner.org/benchmark/dataset/animals/Snake> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:46 .
_:47 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:47 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasCovering> .
_:47 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Scales> .
<http://dl-learner.org/benchmark/dataset/animals/Snake> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:47 .
_:48 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:48 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasLegs> .
<http://dl-learner.org/benchmark/dataset/animals/Snake> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:48 .
<http://dl-learner.org/benchmark/dataset/animals/T-Rex> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/T-Rex> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Animal> .
<http://dl-learner.org/benchmark/dataset/animals/T-Rex> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasEggs> .
_:49 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:49 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/habitat> .
_:49 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Land> .
<http://dl-learner.org/benchmark/dataset/animals/T-Rex> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:49 .
_:50 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:50 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasCovering> .
_:50 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Scales> .
<http://dl-learner.org/benchmark/dataset/animals/T-Rex> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:50 .
_:51 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:51 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasLegs> .
<http://dl-learner.org/benchmark/dataset/animals/T-Rex> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:51 .
<http://dl-learner.org/benchmark/dataset/animals/Trout> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Trout> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Animal> .
<http://dl-learner.org/benchmark/dataset/animals/Trout> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasEggs> .
<http://dl-learner.org/benchmark/dataset/animals/Trout> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasGills> .
_:52 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:52 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/habitat> .
_:52 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Water> .
<http://dl-learner.org/benchmark/dataset/animals/Trout> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:52 .
_:53 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:53 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasCovering> .
_:53 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Scales> .
<http://dl-learner.org/benchmark/dataset/animals/Trout> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:53 .
_:54 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:54 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasLegs> .
<http://dl-learner.org/benchmark/dataset/animals/Trout> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:54 .
<http://dl-learner.org/benchmark/dataset/animals/Turtle> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Turtle> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Animal> .
<http://dl-learner.org/benchmark/dataset/animals/Turtle> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/HasEggs> .
_:55 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:55 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/habitat> .
_:55 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Water> .
<http://dl-learner.org/benchmark/dataset/animals/Turtle> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:55 .
_:56 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:56 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasCovering> .
_:56 <http://www.w3.org/2002/07/owl#someValuesFrom> <http://dl-learner.org/benchmark/dataset/animals/Scales> .
<http://dl-learner.org/benchmark/dataset/animals/Turtle> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:56 .
_:57 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Restriction> .
_:57 <http://www.w3.org/2002/07/owl#onProperty> <http://dl-learner.org/benchmark/dataset/animals/hasLegs> .
<http://dl-learner.org/benchmark/dataset/animals/Turtle> <http://www.w3.org/2000/01/rdf-schema#subClassOf> _:57 .
<http://dl-learner.org/benchmark/dataset/animals/Water> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .
<http://dl-learner.org/benchmark/dataset/animals/Water> <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://dl-learner.org/benchmark/dataset/animals/Habitat> .
<http://dl-learner.org/benchmark/dataset/animals#bat01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#bat01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Bat> .
<http://dl-learner.org/benchmark/dataset/animals#boy01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#boy01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Boy> .
<http://dl-learner.org/benchmark/dataset/animals#cat01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#cat01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Cat> .
<http://dl-learner.org/benchmark/dataset/animals#croco01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#croco01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Crocodile> .
<http://dl-learner.org/benchmark/dataset/animals#dog01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#dog01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Dog> .
<http://dl-learner.org/benchmark/dataset/animals#dolphin01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#dolphin01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Dolphin> .
<http://dl-learner.org/benchmark/dataset/animals#dragon01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#dragon01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Dragon> .
<http://dl-learner.org/benchmark/dataset/animals#eagle01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#eagle01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Eagle> .
<http://dl-learner.org/benchmark/dataset/animals#eel01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#eel01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Eel> .
<http://dl-learner.org/benchmark/dataset/animals#girl01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#girl01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Girl> .
<http://dl-learner.org/benchmark/dataset/animals#herring01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#herring01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Herring> .
<http://dl-learner.org/benchmark/dataset/animals#lizard01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#lizard01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Lizard> .
<http://dl-learner.org/benchmark/dataset/animals#ostrich01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#ostrich01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Ostrich> .
<http://dl-learner.org/benchmark/dataset/animals#penguin01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#penguin01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Penguin> .
<http://dl-learner.org/benchmark/dataset/animals#platypus01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#platypus01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Platypus> .
<http://dl-learner.org/benchmark/dataset/animals#shark01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#shark01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Shark> .
<http://dl-learner.org/benchmark/dataset/animals#snake01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#snake01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Snake> .
<http://dl-learner.org/benchmark/dataset/animals#trex01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#trex01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/T-Rex> .
<http://dl-learner.org/benchmark/dataset/animals#trout01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#trout01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Trout> .
<http://dl-learner.org/benchmark/dataset/animals#turtle01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#NamedIndividual> .
<http://dl-learner.org/benchmark/dataset/animals#turtle01> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dl-learner.org/benchmark/dataset/animals/Turtle> .
_:58 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#AllDisjointClasses> .
_:59 <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <http://dl-learner.org/benchmark/dataset/animals/Animal> .
_:59 <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> _:60 .
_:60 <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <http://dl-learner.org/benchmark/dataset/animals/Covering> .
_:60 <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> _:61 .
_:61 <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <http://dl-learner.org/benchmark/dataset/animals/Habitat> .
_:61 <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> <http://www.w3.org/1999/02/22-rdf-syntax-ns#nil> .
_:58 <http://www.w3.org/2002/07/owl#members> _:59 .
_:62 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#AllDisjointClasses> .
_:63 <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <http://dl-learner.org/benchmark/dataset/animals/Bird> .
_:63 <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> _:64 .
_:64 <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <http://dl-learner.org/benchmark/dataset/animals/Fish> .
_:64 <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> _:65 .
_:65 <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <http://dl-learner.org/benchmark/dataset/animals/Mammal> .
_:65 <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> _:66 .
_:66 <http://www.w3.org/1999/02/22-rdf-syntax-ns#first> <http://dl-learner.org/benchmark/dataset/animals/Reptile> .
_:66 <http://www.w3.org/1999/02/22-rdf-syntax-ns#rest> <http://www.w3.org/1999/02/22-rdf-syntax-ns#nil> .
_:62 <http://www.w3.org/2002/07/owl#members> _:63 .
_:6 <http://www.w3.org/2002/07/owl#hasValue> "2.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:12 <http://www.w3.org/2002/07/owl#hasValue> "4.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:15 <http://www.w3.org/2002/07/owl#hasValue> "4.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:18 <http://www.w3.org/2002/07/owl#hasValue> "0.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:24 <http://www.w3.org/2002/07/owl#hasValue> "2.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:27 <http://www.w3.org/2002/07/owl#hasValue> "0.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:30 <http://www.w3.org/2002/07/owl#hasValue> "0.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:33 <http://www.w3.org/2002/07/owl#hasValue> "4.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:36 <http://www.w3.org/2002/07/owl#hasValue> "2.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:39 <http://www.w3.org/2002/07/owl#hasValue> "2.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:42 <http://www.w3.org/2002/07/owl#hasValue> "2.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:45 <http://www.w3.org/2002/07/owl#hasValue> "0.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:48 <http://www.w3.org/2002/07/owl#hasValue> "0.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:51 <http://www.w3.org/2002/07/owl#hasValue> "4.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:54 <http://www.w3.org/2002/07/owl#hasValue> "0.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .
_:57 <http://www.w3.org/2002/07/owl#hasValue> "4.0"^^<http://www.w3.org/2001/XMLSchema#decimal> .

