relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
treats,0.2396675795316696,0.3570227026939392,0.6327957510948181,-0.1530350446701050,0.2698051631450653,0.3018455207347870,0.1624535173177719,0.3850868046283722,-0.3578936457633972,-0.1636570543050766,-0.2702127099037170,-0.4559339880943298,0.0902200564742088,-0.0927577167749405,-0.0456146560609341,0.0007723044836894,-0.1125559136271477,0.1034552603960037,-0.5645757913589478,-0.9802184104919434,-0.2876964211463928,0.0429912991821766,-0.2516822516918182,-0.1038760542869568,0.0605685152113438,0.0200301054865122,0.0320619419217110,0.6878324151039124,0.2200559675693512,-0.4960841536521912,0.0467834062874317,-0.0234536118805408,-0.5393619537353516,-0.0184430070221424,0.4186568856239319,-0.0358088128268719,0.0515800006687641,-0.2913319170475006,0.0281705949455500,0.0169061850756407,-0.4505003392696381,0.2507636845111847,-0.3214133977890015,0.5297828316688538,-0.0307703912258148,0.1168918013572693,-0.0289993360638618,0.1274760067462921,0.2050770968198776,-0.2955834865570068,-0.0017169015482068,-0.1289895176887512,0.0457217618823051,0.0644403845071793,-0.6891040205955505,0.5300644636154175,-0.0703369677066803,-0.9220216274261475,-0.0164859313517809,-0.0544701851904392,0.0978703871369362,0.0059074838645756,-0.0223477538675070,-0.1359522491693497
evaluation_of,0.0188376605510712,0.0405646972358227,0.8390998244285583,-0.1159865260124207,-0.0395446568727493,-0.0249401573091745,-0.0436171442270279,0.0257360320538282,0.3991157412528992,0.4728579223155975,-0.0087542617693543,-0.0274417418986559,0.1063957214355469,-0.4869041442871094,-0.0469278022646904,0.0161627214401960,0.1711492538452148,0.1390645653009415,-0.1747381985187531,-0.0787427797913551,-0.0240236073732376,0.0277709532529116,0.0427636094391346,0.0136603247374296,-0.1694937199354172,-0.2059797644615173,-0.0058879959397018,0.3726414144039154,-0.2496629953384399,-0.0045003471896052,-0.0397853553295135,0.0235877912491560,0.0796693488955498,-0.0760765299201012,-0.0407418124377728,0.0395987629890442,0.0422460362315178,0.0070376051589847,-0.0224200151860714,0.1205459982156754,-1.1497131586074829,0.0840674787759781,0.0120466016232967,0.0500423833727837,0.0820533260703087,0.0187355540692806,0.1150267943739891,-0.0357079170644283,-0.0732637792825699,0.0253020580857992,-0.0503382310271263,-0.0919678360223770,-0.1185166165232658,0.0082185138016939,0.1330763995647430,-0.1583611965179443,-0.1806069165468216,-0.0152431782335043,-0.0611724480986595,-0.0303764343261719,-0.0689563602209091,0.0593996830284595,0.1676611751317978,0.0124278245493770
diagnoses,0.0193710345774889,0.0879505053162575,0.4422865211963654,-0.2691705226898193,-0.1049307733774185,0.0759842842817307,-0.0848424509167671,-0.0408707372844219,0.0458110086619854,0.2142501026391983,-0.0240671746432781,0.0063921245746315,0.1064548343420029,-0.0092600928619504,-1.3349039554595947,1.2760974168777466,-0.0587823018431664,-0.1976124197244644,0.4859818518161774,-0.2589833438396454,-0.0957552343606949,-0.2486806809902191,0.2827604711055756,-0.0354071408510208,0.0138228172436357,-0.0197237264364958,0.7602781057357788,0.6000881195068359,-0.5107054114341736,-0.2611327171325684,-0.0608177222311497,-0.2310821115970612,-1.7072441577911377,0.5595895648002625,0.1868413835763931,-0.0974454879760742,-0.1986143290996552,0.0661874711513519,0.4336436688899994,-0.6672213077545166,0.0140890404582024,0.1099505200982094,0.0787961333990097,-0.2658250629901886,-0.1799213737249374,0.1006724685430527,0.0201516356319189,0.0323934443295002,-0.3389992415904999,0.0632046908140182,-0.0696963593363762,-0.3777382969856262,0.0219025351107121,-0.1467484533786774,0.0495992526412010,0.0526266172528267,-0.4062265157699585,0.1642522066831589,0.5790665149688721,-1.1140000820159912,-0.5089734792709351,-0.0695820897817612,-0.1600230336189270,-0.1873440593481064
exhibits,-0.0981519669294357,-0.0127418208867311,-0.2874621748924255,-0.4121325016021729,-0.0359686762094498,0.3665153682231903,-0.7630404829978943,0.0035958173684776,0.5848873853683472,0.4200063347816467,0.0062416093423963,-0.0031414614059031,-0.1582272201776505,-0.0168424006551504,0.2006831914186478,-0.1113876774907112,0.1602449268102646,-0.2187943905591965,-0.0752598941326141,0.0128130111843348,0.1004253327846527,-0.0412707924842834,-0.0039581707678735,-0.0299376025795937,-0.0295654777437449,0.3129897415637970,-0.0250426921993494,-1.1503520011901855,0.0420527905225754,-0.0348533950746059,-0.0027403682470322,0.8597326874732971,-0.0187099315226078,0.0407015606760979,-0.0207715015858412,-0.0610757470130920,-0.0594048537313938,0.0207398831844330,0.0368880555033684,-0.0223445855081081,-2.4665980339050293,-0.2443069666624069,-0.0492902733385563,-0.0011364700039849,1.4538316726684570,0.2925936281681061,-0.0310847628861666,-0.0572957135736942,-0.4201054871082306,-0.1875958442687988,0.0347170531749725,0.0341347642242908,-0.1353008449077606,0.4325184524059296,-0.0397931337356567,-0.2067359089851379,-0.4306189119815826,0.1504017263650894,0.0312273520976305,-0.5997324585914612,-0.0062405946664512,-0.0019845881033689,-0.0126352468505502,0.0218722000718117
ingredient_of,0.0668026581406593,-0.0061339787207544,0.9918237924575806,0.1410954743623734,-0.0012115297140554,-0.0226455181837082,-0.1117452010512352,-0.0005490137846209,1.5874110460281372,0.7637785077095032,0.0405572652816772,-0.0386155582964420,0.0005288626998663,0.0337916687130928,-1.0399693250656128,-0.2777713239192963,0.0807125195860863,0.0437210276722908,-0.1556765139102936,0.2488794773817062,-0.0475460365414619,-0.1835913360118866,-0.2026541084051132,0.0093353614211082,-0.0172246936708689,0.0234625935554504,-1.9439388513565063,-0.3066524565219879,-0.0221042521297932,-0.0012755129719153,0.1176746934652328,-0.0001669142220635,0.0096065765246749,-0.3040568530559540,-0.2215644270181656,-0.0020848063286394,-0.0585788749158382,-0.0056758131831884,-0.0046066045761108,-0.0897937789559364,0.3006326258182526,0.1358633935451508,-0.0274824090301991,0.0187770072370768,0.1041260957717896,-0.1128927841782570,-0.0665118172764778,0.0719627216458321,0.0169384665787220,0.0152120348066092,0.0287439860403538,-0.0573272779583931,0.0559725612401962,-0.1911660730838776,-0.0049914186820388,0.0544153191149235,-0.1011054515838623,0.0608542226254940,-0.0062242127023637,-0.0059208250604570,-0.0772107318043709,-0.0283284503966570,-0.0453471876680851,-0.0013474102597684
property_of,1.4196517467498779,0.8806898593902588,0.4633916318416595,-0.0878748446702957,0.6908901929855347,0.2247933447360992,-0.0419045798480511,-0.0413682274520397,-1.8791962862014771,-0.5242022275924683,0.0900380760431290,0.0642351210117340,-0.0355377681553364,-0.0045140795409679,0.1177459731698036,0.0168387889862061,0.0113518387079239,-0.8664888143539429,0.0355612598359585,-0.0656541734933853,0.0194841902703047,-0.0180214773863554,0.2765520215034485,0.2220154404640198,0.0909239500761032,-0.1950445324182510,1.3964837789535522,0.9679155349731445,-0.0821478292346001,-0.2028573304414749,0.0052606654353440,0.0122994137927890,0.2005232572555542,-0.0442621521651745,0.0548271611332893,-0.0212668329477310,0.0033668107353151,-0.0159984938800335,-0.0385895259678364,0.0079177347943187,0.1713381707668304,-0.0353707335889339,-0.2439822852611542,0.0643080547451973,0.1165996268391609,-0.1219623237848282,-0.6146892905235291,0.0238379351794720,0.0201338343322277,0.1318959146738052,-0.0450812168419361,0.0273847784847021,0.0018863404402509,-0.0117670390754938,-0.0119856558740139,0.0074857687577605,-0.0594537556171417,0.0871696770191193,-0.0727388411760330,-0.1241054013371468,0.0053835287690163,-0.0039795697666705,0.2258121669292450,-0.2713639736175537
manages,0.0587399639189243,0.0164290349930525,0.8978392481803894,0.0028728863690048,0.2119087874889374,0.3333645761013031,0.0639385059475899,0.3088966906070709,0.9746754169464111,-0.1208904385566711,-0.8298029303550720,0.4921329319477081,-0.5400700569152832,-0.4059830307960510,-1.1510084867477417,-0.6169908642768860,-0.3452148437500000,-0.1996889859437943,-0.3135322332382202,0.2860816419124603,-1.0523887872695923,0.4086933732032776,-0.1005757153034210,0.0897299945354462,-0.6325822472572327,0.6304587125778198,0.7440654635429382,-0.5359966754913330,-0.1040492802858353,-0.0695774555206299,-0.1898750513792038,-0.0419630184769630,-0.6743550300598145,-1.1386511325836182,-0.5936594009399414,0.0087760714814067,-0.0384918563067913,0.0096480259671807,-0.4527413845062256,-0.0316859893500805,1.2169762849807739,0.0560596473515034,0.0536925084888935,0.3390055298805237,0.0387403294444084,0.0049436935223639,0.4408835470676422,0.0746225640177727,0.4949025511741638,-0.2010041624307632,-1.1961870193481445,1.0227290391921997,-0.4388993680477142,0.0907945781946182,-0.9462927579879761,-0.3463276326656342,0.5493065714836121,0.4451834857463837,-0.4050700962543488,0.2536424696445465,-0.5497213602066040,-1.5139640569686890,-0.1634500473737717,-0.0531355477869511
assesses_effect_of,-0.1805369555950165,-0.0375837795436382,1.1740784645080566,-0.0786655768752098,0.4533249437808990,0.2894662916660309,-0.0614757537841797,-0.0807025134563446,-2.5731024742126465,-0.6465182304382324,-0.1050477623939514,-0.3875037431716919,-0.0178595222532749,-0.0842954367399216,0.4090327322483063,-0.1213454082608223,0.8198007941246033,0.8999813199043274,-0.1038266792893410,0.6157780885696411,-0.1299626827239990,0.0654288381338120,0.2146051973104477,-0.1550807207822800,0.0110754081979394,0.0234537385404110,-0.7092108726501465,0.6226707696914673,-0.0398259088397026,-0.3781721293926239,0.0596240647137165,-0.0976675152778625,-0.0966090038418770,0.3398062288761139,0.0948935225605965,0.0544791966676712,-0.0190669931471348,0.1998854428529739,-0.0599889606237411,-0.0005773224984296,0.1717507392168045,0.5704140067100525,-0.3564675450325012,0.0085128936916590,-0.1115683615207672,0.0870342850685120,0.0982636809349060,0.0528388805687428,-0.0680343806743622,-0.1553040742874146,0.4890368282794952,-0.3212743997573853,0.1887080222368240,0.0367766618728638,0.1196216940879822,0.0461264178156853,0.3562383055686951,0.0139770144596696,-0.0851330235600471,0.0498648509383202,-0.3464686572551727,0.3039185404777527,0.1560858637094498,-0.0436831079423428
method_of,-0.6657745242118835,0.0009383398573846,-2.0079238414764404,0.0484610348939896,0.0228248555213213,0.0217880830168724,-0.0359244868159294,0.0139372861012816,0.4605288207530975,0.0314827002584934,-0.0364041402935982,-0.0243958234786987,-0.0103576704859734,0.3251346349716187,0.3352616429328918,0.4873853623867035,-0.0437800846993923,-0.2824939489364624,0.0020908571314067,0.2188386470079422,-0.1852721422910690,-0.1275267601013184,-0.0523865185678005,0.0273789595812559,-0.0068679694086313,0.0113012129440904,0.4493746757507324,0.1455773711204529,0.1096217334270477,-0.2722177505493164,-0.0187294818460941,-0.3437216281890869,-0.0313582718372345,0.0361280106008053,0.0472193174064159,-0.0450577251613140,0.0026200530119240,-0.0018343089614064,0.1037948653101921,-0.0320908762514591,0.1083198413252831,0.3470044732093811,-0.0842683240771294,-0.0315620936453342,-0.5798228383064270,0.1124573275446892,-0.0504220016300678,-0.0292055923491716,-0.0067610391415656,-0.0349294319748878,0.0505415797233582,0.0221274327486753,0.0386539809405804,0.0057911402545869,-0.0106942504644394,0.0022814522963017,0.1326160877943039,-0.2772971689701080,-0.0335588306188583,0.0393290482461452,-0.0146624855697155,0.0079280342906713,-0.0224310271441936,-0.0095315752550960
measurement_of,-0.2134538888931274,-0.3418259024620056,0.8651136755943298,-0.1331709027290344,-0.5998075604438782,0.4681902527809143,-0.0431438572704792,-0.2377956211566925,-1.1188977956771851,-1.0668287277221680,0.3983964025974274,0.2312299758195877,-0.1417943239212036,0.0947864577174187,-0.3647418916225433,-0.1221238449215889,-0.7446585297584534,-0.6292289495468140,-0.0173010881990194,-0.1835744827985764,-0.0963429436087608,-0.0006065845955163,-0.1893533468246460,-0.0051364460960031,0.1867667436599731,0.1029724031686783,0.1369806528091431,0.0986916646361351,0.2903808057308197,-0.2278587073087692,0.0416478440165520,-0.1023292690515518,-0.0268945321440697,-0.0408710427582264,0.3058203160762787,0.4408735036849976,-0.2099396288394928,-0.2119713127613068,0.1811866164207458,0.1266223192214966,-0.1256000101566315,-0.2999899685382843,-0.0055141001939774,0.0195718109607697,1.0155313014984131,0.0934633016586304,-0.5155957341194153,-0.2040883153676987,0.2084180861711502,0.6923089623451233,0.2225835919380188,-0.1133564859628677,0.5275602340698242,-0.4524028599262238,-0.0501578673720360,-0.0322756171226501,-0.3624599277973175,-0.0976397320628166,-0.2762072980403900,-0.5970595479011536,-0.5036076307296753,-0.5154157876968384,0.1278718411922455,-0.5491867661476135
precedes,0.7534629106521606,-0.0979344174265862,0.6884564757347107,-0.3953821957111359,-0.3123444616794586,-0.6419535875320435,-0.8374295830726624,-0.2032402306795120,2.3178102970123291,0.5160999298095703,-0.4823263287544250,-0.6839593052864075,-0.9877765774726868,0.2357366979122162,2.1100726127624512,0.2602585554122925,0.9476845264434814,0.1315368860960007,-0.1517567336559296,0.3032236993312836,-0.1808171123266220,0.8696486353874207,-0.7936358451843262,0.7200644612312317,-0.3474265635013580,0.9155734181404114,1.1649181842803955,-0.4316908121109009,-0.3851846158504486,-0.6999559998512268,2.0421552658081055,1.5524195432662964,0.8251700997352600,0.4526292979717255,-0.5767295360565186,0.4944315254688263,0.1906060427427292,0.7801061272621155,-0.1629651188850403,-0.4714466929435730,1.6439223289489746,0.8583667278289795,2.1728782653808594,-0.8271719813346863,1.1587591171264648,0.6331019997596741,-0.3368492722511292,0.7548031806945801,-1.0014648437500000,0.3389066159725189,-0.3333806097507477,-0.5760155320167542,0.2635766267776489,-0.7888807058334351,-0.4701798856258392,0.4796878695487976,-0.2330854386091232,-1.0936634540557861,1.0068242549896240,0.7121317982673645,-0.4826814532279968,0.2282249778509140,-0.7904434204101562,0.0053985598497093
consists_of,0.3380617201328278,-0.3498103022575378,1.0877687931060791,0.3710452318191528,-1.3963277339935303,0.5089187622070312,0.1439050883054733,0.0481470301747322,1.2928439378738403,0.3785832524299622,0.9448732733726501,1.0858167409896851,0.1374721825122833,0.3214981555938721,0.6819428801536560,-0.0025198210496455,0.9958014488220215,1.0811570882797241,-0.4272264838218689,-0.2573620080947876,-0.4377447366714478,-0.0047043818049133,-0.0739251747727394,0.1092742756009102,-0.0888282954692841,-0.3229115903377533,0.6540256738662720,-0.2072948515415192,0.6150152087211609,0.1611381620168686,-0.3265548646450043,-0.0775210708379745,-0.1276989281177521,0.0582868009805679,-0.1668863147497177,-0.3107108771800995,-0.5420816540718079,-0.3769001066684723,-0.1458031237125397,0.3180111050605774,0.1750727444887161,-0.2569385766983032,0.0404487624764442,-0.0210435986518860,0.1024276241660118,0.1432186812162399,-0.0926690995693207,0.7206024527549744,-0.2216928154230118,-0.3751482665538788,-0.7015486955642700,0.1518911868333817,0.0521890632808208,0.0679476484656334,0.7645450830459595,-0.3865887224674225,0.1366049200296402,-0.0723720341920853,0.0410663932561874,-0.1573112159967422,-0.0532129444181919,0.0287601929157972,1.0690186023712158,0.8054594397544861
performs,-0.0507336296141148,0.0075929346494377,0.5556160807609558,-0.2748229801654816,-0.0027043188456446,0.0062672910280526,-0.0043902406468987,0.0101220365613699,0.6662166118621826,-0.6845493912696838,0.0566845946013927,-0.0340212956070900,0.0143025666475296,0.1615014076232910,0.0650791674852371,-0.4382103383541107,-0.0839724168181419,-0.6097875237464905,-0.0094525050371885,0.1291217952966690,0.0351632311940193,-0.1175388768315315,-0.0012675537727773,-0.0097603546455503,0.0072133624926209,-0.0094812195748091,0.7718748450279236,-0.8204076886177063,0.0157399866729975,0.0025438612792641,-0.0218349769711494,-0.0293175857514143,-0.1100146919488907,0.0143508417531848,0.0368460528552532,-0.0586158894002438,-0.0593127608299255,-0.0173346661031246,-0.0101277241483331,-0.0114777851849794,-1.6040681600570679,0.2621893286705017,-0.0054490412585437,0.0151210436597466,0.2816156148910522,0.0293857827782631,-0.0426392108201981,-0.0426071360707283,-0.0126648321747780,-0.1635112613439560,-0.1176999211311340,-0.1592766642570496,-0.0154341673478484,0.0086871813982725,0.1201480180025101,0.1381577402353287,0.0561500266194344,-0.0843167379498482,-0.0044373846612871,0.0168515797704458,0.0439871624112129,0.0215069111436605,-0.0549592822790146,0.0432944446802139
conceptual_part_of,-0.0055894567631185,-0.1624056547880173,-0.4557113349437714,-0.9119749069213867,0.0420792214572430,-0.1442745923995972,0.2009269446134567,-0.0748423114418983,0.7767585515975952,-0.9199230074882507,0.2806655764579773,-0.0347251333296299,0.0639645382761955,0.1159249693155289,0.0630273893475533,0.3185818195343018,0.1493135988712311,0.1096458807587624,0.0448817498981953,-0.0056744799949229,0.0635755956172943,0.1120107844471931,-0.5347626805305481,0.6315503716468811,0.1319963932037354,0.0310553163290024,1.6842120885848999,0.4910851418972015,0.6926288604736328,0.0874677300453186,-0.0560712069272995,0.1291325390338898,0.2267499864101410,-0.2530756294727325,0.0024649661500007,0.0244875308126211,-1.0501337051391602,-0.6001715660095215,0.1895899027585983,0.3234091401100159,-0.7168675065040588,-0.6791532635688782,-0.0037442040629685,0.0151513041928411,0.8778232932090759,0.3025533854961395,-0.0603930763900280,0.2498413324356079,0.6747794151306152,-0.0943621546030045,-0.0350195653736591,1.0415058135986328,0.0661458373069763,0.1237029731273651,0.0282919686287642,-0.0168825946748257,-0.0784944370388985,0.6077458262443542,0.0997256636619568,-0.3454950749874115,-0.0304633416235447,0.0270359776914120,0.4026716947555542,-0.1152576953172684
analyzes,0.0145158274099231,0.0743589103221893,1.2354906797409058,-0.2315580695867538,-0.1250158399343491,0.0241066161543131,-0.0004749734653160,-0.1580258607864380,-2.4937345981597900,-0.2254589647054672,-0.0345740094780922,0.1223106384277344,-0.0422077178955078,-0.0332705602049828,0.7083258032798767,-0.2324970066547394,0.2314938455820084,-0.6260655522346497,0.0101390667259693,-0.0244972128421068,-0.2358973622322083,-0.0645962730050087,0.1107037290930748,0.0561110563576221,0.3240464031696320,0.0636208131909370,-1.1146334409713745,-0.2233781963586807,0.1321783810853958,0.0222109723836184,-0.0955405607819557,-0.0823154598474503,0.1782594025135040,0.0070575983263552,0.2121206521987915,0.1939981877803802,0.0744132176041603,0.4109190106391907,0.0645932182669640,-0.0601740665733814,-0.5690972208976746,-0.1707923114299774,-0.0420594401657581,-0.1704874038696289,0.1055257916450500,0.1033301651477814,-0.4166204929351807,-0.0448298864066601,-0.0367603860795498,0.0753959193825722,0.2193514555692673,-0.5139448642730713,0.0331820286810398,0.0869125127792358,-0.0020145627204329,-0.0463437177240849,0.2122235149145126,-0.2123576551675797,0.2339614480733871,-0.0067024691961706,-0.0302015431225300,-0.1103945150971413,0.4525662660598755,-0.1865462213754654
carries_out,-0.3151851296424866,-0.1227734610438347,0.6507635712623596,-0.3421891629695892,0.0182178616523743,0.1381071954965591,-0.1025376245379448,0.2518640160560608,0.0313489399850368,-0.8713362812995911,0.1096722632646561,-0.0163909140974283,-0.0322776883840561,0.1666689217090607,0.6821458339691162,0.4520504772663116,0.3724894225597382,-0.0023425791878253,-0.0620342232286930,0.0394687801599503,-0.1102238669991493,0.0849262103438377,0.0177413523197174,-0.0311871580779552,0.2077510654926300,0.3792956173419952,0.3809130489826202,-0.3882930576801300,-0.0286527667194605,-0.1192000284790993,-0.0549987703561783,-0.0968706980347633,-0.0403099395334721,-0.0588550120592117,0.1030767261981964,0.1789711415767670,-0.0652379766106606,0.0196121651679277,-0.0023428620770574,-0.0042035295628011,-0.8554778099060059,-0.0309473723173141,0.0577874593436718,0.2320242673158646,-0.1277923136949539,0.0892522260546684,-0.0152308773249388,0.0108876945450902,-0.0668782740831375,0.1375137567520142,0.2393883019685745,-0.2882067263126373,0.1038117408752441,-0.0017250452656299,0.0476574152708054,0.0415315926074982,0.0313941054046154,0.2429733127355576,-0.0937422737479210,-0.0257820021361113,0.0234881099313498,-0.0763334184885025,1.6380319595336914,0.9715338945388794
developmental_form_of,0.2457248270511627,0.4992400407791138,0.9767022132873535,0.3370275497436523,0.1188429445028305,1.6139593124389648,-0.0625177100300789,0.6404865384101868,2.2822129726409912,-0.0750100910663605,-0.1849569231271744,-0.0284706205129623,-0.1185531914234161,0.0002707874518819,0.1980177015066147,0.0345277078449726,-0.5757325887680054,4.4228792190551758,0.4856964051723480,-0.5848467350006104,-0.0612842626869678,0.0419256538152695,-0.1139710545539856,-0.0870295241475105,-0.8785566687583923,-0.0960364341735840,2.0780246257781982,-0.1887395083904266,0.1799025684595108,0.0666326805949211,-0.4068250060081482,-0.1494033932685852,-0.0596539117395878,0.1606680601835251,0.9161121845245361,0.8282589912414551,0.0268861129879951,-0.5518643856048584,-0.1836386322975159,0.2165286242961884,-0.3194404542446136,-2.0249063968658447,-1.3254483938217163,1.9397542476654053,-1.1493461132049561,0.7899070978164673,0.1615753173828125,0.2787161767482758,-0.6255309581756592,-0.1908519566059113,-0.3611524403095245,-0.9565183520317078,-0.0583875700831413,-0.0259446296840906,-0.9853101968765259,-1.4372681379318237,-3.2188930511474609,1.3198108673095703,-0.5537011623382568,0.5338759422302246,-1.3898104429244995,-0.7076826095581055,-0.6403746604919434,0.2420942783355713
contains,0.0484433397650719,0.0083292750641704,0.9308755397796631,-0.3389548361301422,0.0899305790662766,-0.2460696995258331,0.2332309484481812,0.3851639330387115,1.5715432167053223,1.5613574981689453,-0.4407088756561279,-0.0997482836246490,0.4562273919582367,-0.1930125504732132,-0.3752613663673401,-0.1530637145042419,0.0910120233893394,0.5862971544265747,0.0177379790693521,0.1894932091236115,-0.0270065665245056,-0.0163893587887287,-0.0373208783566952,-0.0475422739982605,0.1219841763377190,0.2135365009307861,1.3741098642349243,-1.4082762002944946,0.0871406123042107,-0.4371456801891327,0.1064318716526031,-0.0437858477234840,-0.2860802710056305,-0.0234191399067640,-0.0242879632860422,-0.0121983541175723,0.1176200732588768,-0.2791378796100616,0.1166552007198334,-0.1224101632833481,0.0606506690382957,0.1908121407032013,0.0320907346904278,0.0854968801140785,0.1322040408849716,-0.2306118309497833,-0.4978348016738892,-0.3082301616668701,-0.0700641870498657,0.1412807554006577,-0.6257021427154541,-0.5082660317420959,-0.0010894193546847,0.0160044636577368,0.0581607520580292,0.1270076930522919,-0.0440698117017746,-0.2211370915174484,0.0351952500641346,-0.0005844576517120,0.1998059451580048,0.0248820595443249,-0.0672575756907463,0.2507589161396027
adjacent_to,0.4411807060241699,-0.3719277083873749,1.0268031358718872,0.1385455727577209,0.0105707887560129,0.0757787525653839,-0.3054573833942413,-0.1230878531932831,0.6298751235008240,0.1580771207809448,-0.1358638256788254,-0.1696245968341827,-0.0143887689337134,-0.2181615829467773,0.3186129033565521,0.3407410383224487,0.2802178561687469,0.9713674187660217,-0.2021976262331009,0.3297398388385773,0.5227841138839722,-0.9623624086380005,-0.0455294176936150,0.2704465091228485,-0.0236429125070572,0.0837347581982613,1.1725019216537476,0.1015976741909981,0.5251927971839905,0.4668684005737305,-0.0336056537926197,0.0018571784021333,0.2618731856346130,-0.1169188171625137,0.0964120179414749,-0.2796845436096191,-0.0473237223923206,-0.0213927477598190,0.0679509267210960,-0.0816373005509377,0.4899033308029175,-0.6543058156967163,-0.2978795766830444,0.2977333366870880,-0.0151766790077090,0.0266447346657515,0.0695244669914246,-0.0319980084896088,0.3491022586822510,-0.0277668945491314,-0.5673413872718811,0.0653325691819191,-0.3211953043937683,0.0432976409792900,0.0071061193011701,-0.0935108289122581,0.1163603663444519,-0.4023312628269196,-0.0220441464334726,0.1562072336673737,-0.0720634013414383,-0.0817665383219719,0.1615927666425705,-0.0042257136665285
interconnects,0.3826602399349213,-0.9592514634132385,1.6307457685470581,0.1929845362901688,-0.1942020207643509,0.3616171181201935,1.2021869421005249,0.3586502373218536,0.7692098021507263,-0.0311071183532476,-0.3638621866703033,-0.1190919429063797,0.2636250257492065,-0.1698594093322754,0.4557318091392517,0.3254555463790894,-1.0760017633438110,0.3294460773468018,0.1251309216022491,0.2116569578647614,-0.2373728454113007,0.0467080473899841,0.0154805872589350,0.1453355401754379,0.0898943692445755,0.0713241994380951,1.3610273599624634,0.0330829843878746,0.0774364918470383,0.4966970682144165,0.2470717728137970,0.0742524042725563,-0.6846672892570496,0.2027256786823273,0.5416429042816162,-0.5367836952209473,-0.1860357522964478,0.3097501397132874,0.4543991088867188,-0.5600560307502747,-0.4652129709720612,0.0703825280070305,-0.0854407325387001,0.2439436167478561,-0.3524459600448608,-0.1549750417470932,0.3282954394817352,-0.0029601566493511,-0.3242888152599335,0.0736906155943871,-0.6873208284378052,0.8910416960716248,-0.1365101635456085,-0.3295201063156128,-0.0025857244618237,-0.1899560391902924,-0.4528639018535614,-0.1596461683511734,0.0804496034979820,-0.1259902566671371,-0.1643233597278595,0.7363911271095276,-0.1297029703855515,-0.1228255257010460
conceptually_related_to,0.3574247062206268,-4.4667057991027832,0.7885586023330688,2.5074830055236816,-3.6784188747406006,-3.4358777999877930,-0.0702065452933311,2.1438083648681641,0.9682834744453430,0.3672972619533539,-5.3661460876464844,-2.2880520820617676,-1.7527923583984375,2.5031309127807617,-1.1352523565292358,-2.9501271247863770,-1.2001788616180420,-0.2425024211406708,-5.1589980125427246,-2.6299490928649902,2.7723062038421631,-1.7490894794464111,2.5517470836639404,-0.2284504324197769,-0.0179461520165205,0.9585832953453064,1.2885200977325439,-1.1621575355529785,-1.6959316730499268,-0.0665815249085426,-0.0015227178810164,-1.4820213317871094,3.1280660629272461,-2.9921362400054932,3.5459883213043213,-3.4640388488769531,-2.1550023555755615,-2.0045235157012939,-0.2330109775066376,1.7822973728179932,-1.0570657253265381,-0.0377928391098976,3.7495610713958740,-3.3598074913024902,3.8618936538696289,-5.2435755729675293,1.6439931392669678,-2.7621457576751709,-4.4955649375915527,4.6237311363220215,-3.0796360969543457,-4.3220024108886719,0.4962790310382843,0.8483575582504272,-0.0728116631507874,0.0393321663141251,-3.9974336624145508,0.0518335364758968,0.5105297565460205,0.0936526730656624,-1.5385413169860840,-3.9165976047515869,-5.7607226371765137,-0.9581084847450256
surrounds,-1.0309659242630005,-0.4559196531772614,0.9623059630393982,-0.0933413356542587,0.3540034890174866,-0.7722974419593811,0.3498960435390472,-0.3728668689727783,0.8191621303558350,-0.8460341095924377,1.0286036729812622,0.2493793517351151,-0.1369098722934723,0.1670140326023102,-0.5141667723655701,0.3658432066440582,-0.3896910548210144,0.6551553010940552,0.8771880269050598,-0.4901129305362701,-0.8449589014053345,-0.0443834364414215,-0.7827804684638977,-0.5196044445037842,0.4389916956424713,0.0037000463344157,0.9822598695755005,0.0223002061247826,-0.2663592696189880,-0.3097994923591614,-0.2897668182849884,-0.0063759353943169,0.4751509130001068,0.2050269246101379,0.1080330982804298,0.7288568615913391,0.8324813842773438,-0.1629243195056915,0.6022971868515015,-0.7819012403488159,-0.9874870181083679,-0.0709321200847626,-3.3387653827667236,0.9261394143104553,-0.9968222975730896,-0.2831614613533020,-1.4353324174880981,0.2136553674936295,-0.9049806594848633,0.3343735337257385,-0.5048811435699463,0.3042948842048645,-1.3594632148742676,-0.8626165986061096,-0.3197099864482880,0.4621915817260742,-0.1224104464054108,-0.5197309851646423,0.4565508365631104,0.3370218873023987,1.2313586473464966,-0.3074581325054169,-0.8664094805717468,0.4770621657371521
